time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-05-05T11:06:54.150Z,13.8761,119.4435,10,4.7,mb,,85,9.627,0.46,us,us7000h791,2022-05-05T11:53:48.040Z,"65 km W of Cabra, Philippines",earthquake,6.3,1.9,0.102,29,reviewed,us,us
2022-05-05T11:00:38.805Z,31.55046643,-104.1416538,7.494091797,2,ml,12,79,0.07639401294,0.3,tx,tx2022itke,2022-05-06T08:53:32.028Z,"42 km NW of Toyah, Texas",earthquake,1.544987308,2.242521467,0.1,9,reviewed,tx,tx
2022-05-05T11:00:14.200Z,38.8358345,-122.7705002,1.73,0.7,md,14,140,0.005375,0.02,nc,nc73729631,2022-05-05T13:29:11.454Z,"4km WNW of Cobb, CA",earthquake,0.32,0.49,0.15,2,automatic,nc,nc
2022-05-05T10:41:48.270Z,38.7771683,-122.746666,1.49,0.86,md,14,76,0.009854,0.03,nc,nc73729626,2022-05-05T12:36:11.172Z,"1km E of The Geysers, CA",earthquake,0.26,0.6,0.21,5,automatic,nc,nc
2022-05-05T10:37:33.491Z,6.5578,126.9107,78.99,5.1,mb,,77,1.416,0.85,us,us7000h78u,2022-05-05T10:54:33.040Z,"72 km ESE of Bobon, Philippines",earthquake,8.6,7,0.063,82,reviewed,us,us
2022-05-05T10:36:48.652Z,62.536,-151.2932,81.4,1.5,ml,,,,0.46,ak,ak0225qwcjb5,2022-05-05T10:39:15.866Z,"Central Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-05-05T10:31:17.530Z,43.2448333,-110.7518333,5.96,1.52,ml,12,174,0.215,0.18,mb,mb80545014,2022-05-05T14:24:02.490Z,"4 km SSE of Hoback, Wyoming",earthquake,1.11,5.01,0.145,9,reviewed,mb,mb
2022-05-05T10:25:24.140Z,28.0233,129.99,10,4.5,mb,,96,1.931,0.65,us,us7000h78w,2022-05-05T16:16:29.526Z,"62 km SE of Naze, Japan",earthquake,6.6,1.9,0.11,24,reviewed,us,us
2022-05-05T10:11:43.560Z,33.097,-116.499,9.05,0.77,ml,29,81,0.05469,0.13,ci,ci40252704,2022-05-06T18:27:27.110Z,"10km ENE of Julian, CA",earthquake,0.28,0.52,0.227,9,reviewed,ci,ci
2022-05-05T09:57:54.220Z,38.8349991,-122.8174973,1.61,0.36,md,8,62,0.01296,0.01,nc,nc73729616,2022-05-05T11:43:10.848Z,"8km W of Cobb, CA",earthquake,0.34,1.37,,1,automatic,nc,nc
2022-05-05T09:47:18.060Z,33.1941667,-115.9993333,7.46,1.04,ml,49,49,0.02744,0.21,ci,ci40252696,2022-05-05T18:06:11.468Z,"12km SSW of Salton City, CA",earthquake,0.2,0.45,0.177,26,reviewed,ci,ci
2022-05-05T09:42:01.962Z,36.1272,139.8633,51.37,5,mb,,98,1.403,1.06,us,us7000h78s,2022-05-06T13:32:52.650Z,"6 km ENE of Sakai, Japan",earthquake,4.8,6.2,0.031,330,reviewed,us,us
2022-05-05T09:38:47.890Z,36.87116667,-98.03866667,5.22,1.03,ml,46,125,0.112477928,0.37,ok,ok2022ithm,2022-05-06T15:02:22.133Z,"10 km W of Wakita, Oklahoma",earthquake,,0.9,0.22,18,reviewed,ok,ok
2022-05-05T09:38:28.060Z,38.824501,-122.802002,3.24,0.64,md,11,72,0.006401,0.01,nc,nc73729611,2022-05-05T11:17:10.682Z,"7km NW of The Geysers, CA",earthquake,0.4,1.3,0.1,2,automatic,nc,nc
2022-05-05T09:31:22.203Z,38.2006,-117.7836,9.7,0.3,ml,13,163.87,0.137,0.1074,nn,nn00838381,2022-05-05T20:04:49.500Z,"35 km SE of Mina, Nevada",earthquake,,4.5,0.51,3,reviewed,nn,nn
2022-05-05T09:22:47.853Z,60.1914,-151.1685,73.7,1.4,ml,,,,0.81,ak,ak0225qvo3mb,2022-05-05T09:35:11.979Z,"13 km ESE of Clam Gulch, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-05-05T09:16:04.670Z,33.4985,-116.7836667,7.86,0.2,ml,32,38,0.01964,0.16,ci,ci40252688,2022-05-05T17:50:05.112Z,"10km NE of Aguanga, CA",earthquake,0.2,0.56,0.124,3,reviewed,ci,ci
2022-05-05T08:57:57.860Z,19.204833984375,-155.433502197266,31.8299999237061,1.90999997,md,33,141,,0.109999999,hv,hv73003457,2022-05-05T09:01:03.230Z,"4 km E of Pāhala, Hawaii",earthquake,0.7,0.889999986,1.90999997,4,automatic,hv,hv
2022-05-05T08:53:52.206Z,38.154,-117.8772,10.2,1.2,ml,15,107.71,0.067,0.1194,nn,nn00838379,2022-05-05T19:52:20.607Z,"33 km SE of Mina, Nevada",earthquake,,1.3,0.47,4,reviewed,nn,nn
2022-05-05T08:50:04.282Z,63.2543,-145.104,0,1.6,ml,,,,1.04,ak,ak0225qv8ko3,2022-05-05T08:54:03.535Z,"31 km NE of Paxson, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-05T08:48:01.480Z,44.612,-112.9788333,6.82,1.27,ml,18,118,0.235,0.24,mb,mb80545024,2022-05-05T14:56:49.230Z,"30 km W of Lima, Montana",earthquake,0.56,1.12,0.174,10,reviewed,mb,mb
2022-05-05T08:40:47.653Z,64.8061,-150.3704,4.5,1.4,ml,,,,0.7,ak,ak0225qv6iue,2022-05-05T08:55:41.735Z,"25 km SSE of Manley Hot Springs, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-05-05T08:40:00.314Z,62.7736,-150.9951,107.6,1.5,ml,,,,0.96,ak,ak0225qv6c3y,2022-05-05T08:44:06.415Z,"33 km NNW of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-05-05T08:35:27.800Z,53.8935,-166.878,4.99,-0.24,ml,6,170,,0.08,av,av91057408,2022-05-05T21:12:01.520Z,"22 km W of Dutch Harbor, Alaska",earthquake,0.29,0.79,0.140134530288994,6,reviewed,av,av
2022-05-05T08:33:20.769Z,36.6975,-115.9073,0,-0.1,ml,4,285.4,0.07,0.1412,nn,nn00838407,2022-05-06T02:38:44.914Z,"25 km NW of Indian Springs, Nevada",earthquake,,0,0.04,3,reviewed,nn,nn
2022-05-05T08:21:49.760Z,36.4263333,-117.6098333,0.09,1.38,ml,24,69,0.1552,0.14,ci,ci40252680,2022-05-05T17:39:49.162Z,"39km ENE of Olancha, CA",earthquake,0.24,0.37,0.107,14,reviewed,ci,ci
2022-05-05T08:21:16.209Z,6.5386,127.1428,21.69,6,mww,,72,1.64,0.52,us,us7000h781,2022-05-06T08:26:20.635Z,"95 km ESE of Lukatan, Philippines",earthquake,7.5,3.9,0.043,51,reviewed,us,us
2022-05-05T08:18:43.880Z,38.8400002,-122.8115005,2.01,0.77,md,15,61,0.01662,0.01,nc,nc73729596,2022-05-05T10:48:10.494Z,"8km WNW of Cobb, CA",earthquake,0.26,0.66,0.41,3,automatic,nc,nc
2022-05-05T08:08:43.560Z,19.2019996643066,-155.498672485352,34.75,2.27,ml,44,128,,0.109999999,hv,hv73003442,2022-05-05T08:23:58.040Z,"2 km W of Pāhala, Hawaii",earthquake,0.64,0.769999981,4.39,11,automatic,hv,hv
2022-05-05T08:06:47.892Z,53.3819,-165.1816,35,3.3,mb,,176,0.914,0.82,us,us7000h783,2022-05-05T08:59:58.040Z,"92 km SSE of Akutan, Alaska",earthquake,6.4,2,0.135,14,reviewed,us,us
2022-05-05T08:06:23.255Z,38.1524,-117.9433,12.5,1.5,ml,14,142.84,0.019,0.1089,nn,nn00838375,2022-05-05T16:46:48.403Z,"30 km SSE of Mina, Nevada",earthquake,,0.8,0.38,3,reviewed,nn,nn
2022-05-05T07:51:23.795Z,63.3468,-151.2284,0,2.4,ml,,,,0.83,ak,ak0225qunear,2022-05-05T08:02:53.271Z,"32 km SE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-05-05T07:47:01.250Z,38.7943344,-122.8153305,3.49,0.24,md,8,103,0.0113,0.01,nc,nc73729591,2022-05-05T07:55:10.646Z,"5km WNW of The Geysers, CA",earthquake,0.74,1.47,0.11,2,automatic,nc,nc
2022-05-05T07:43:35.957Z,62.5278,-151.2325,91.7,1.4,ml,,,,0.4,ak,ak0225qulpjc,2022-05-05T07:46:45.391Z,"24 km W of Petersville, Alaska",earthquake,,1,,,automatic,ak,ak
2022-05-05T07:42:01.590Z,38.8245,-122.7655,2.08,0.33,md,11,122,0.006887,0.01,nc,nc73729581,2022-05-10T22:26:10.584Z,"4km W of Cobb, CA",earthquake,0.35,0.69,0.235,3,reviewed,nc,nc
2022-05-05T07:38:40.380Z,17.9326666666667,-67.1005,2.58,1.98,md,3,276,,0.14,pr,pr71347458,2022-05-05T08:38:13.410Z,"7 km SW of La Parguera, Puerto Rico",earthquake,1.15,31.61,0.0340769336350255,3,reviewed,pr,pr
2022-05-05T07:38:31.510Z,33.6501667,-116.7233333,14.54,0.34,ml,26,57,0.04534,0.09,ci,ci40252672,2022-05-05T13:37:51.716Z,"10km S of Idyllwild, CA",earthquake,0.17,0.27,0.114,8,reviewed,ci,ci
2022-05-05T07:35:02.820Z,38.7883339,-122.7588348,2.07,0.71,md,8,74,0.01229,0.08,nc,nc73729576,2022-05-05T08:29:16.872Z,"1km N of The Geysers, CA",earthquake,0.51,1.68,0.16,2,automatic,nc,nc
2022-05-05T07:29:16.875Z,63.8686,-150.434,0.8,1.2,ml,,,,0.88,ak,ak0225quio0i,2022-05-05T07:33:30.945Z,"66 km WSW of Ferry, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-05T07:26:13.990Z,38.8310013,-122.7975006,1.09,0.85,md,10,54,0.009271,0.01,nc,nc73729571,2022-05-05T08:18:12.673Z,"6km W of Cobb, CA",earthquake,0.3,1.07,,1,automatic,nc,nc
2022-05-05T07:23:53.209Z,-28.4923,-71.3046,29.97,4.2,mb,,154,0.351,0.67,us,us7000h77u,2022-05-05T07:46:05.040Z,"54 km W of Vallenar, Chile",earthquake,4.4,7.1,0.199,9,reviewed,us,us
2022-05-05T07:21:39.250Z,35.9803333,-120.5383333,4.04,-0.04,md,11,88,0.01955,0.04,nc,nc73729566,2022-05-06T06:36:49.999Z,"13km NW of Parkfield, CA",earthquake,0.22,0.5,0.232,3,reviewed,nc,nc
2022-05-05T07:00:03.770Z,46.20066666666666,-122.17766666666667,4.74,0.36,ml,12,142,0.01576,0.18,uw,uw61828167,2022-05-05T18:26:42.730Z,"38 km NNE of Amboy, Washington",earthquake,0.5,0.97,0.1751087984818389,9,reviewed,uw,uw
2022-05-05T06:57:11.310Z,38.8231659,-122.802002,3.26,0.94,md,28,32,0.006309,0.02,nc,nc73729546,2022-05-05T08:29:16.743Z,"6km NW of The Geysers, CA",earthquake,0.21,0.45,0.06,5,automatic,nc,nc
2022-05-05T06:56:20.600Z,35.8681667,-117.6991667,9.64,0.3,ml,15,73,0.07993,0.05,ci,ci40252664,2022-05-05T17:22:09.893Z,"20km ESE of Little Lake, CA",earthquake,0.14,0.36,0.099,4,reviewed,ci,ci
2022-05-05T06:37:02.633Z,64.4307,-147.7448,13.3,0.9,ml,,,,0.18,ak,ak0225qtyx1z,2022-05-05T07:10:25.986Z,"40 km SSW of North Pole, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-05T06:35:20.080Z,19.2143325805664,-155.38850402832,32.4700012207031,1.72000003,md,27,171,,0.109999999,hv,hv73003392,2022-05-05T06:38:32.560Z,"9 km E of Pāhala, Hawaii",earthquake,0.62,0.870000005,0.850000024,3,automatic,hv,hv
2022-05-05T06:32:51.884Z,60.0152,-153.3785,141.5,2,ml,,,,0.66,ak,ak0225qtxya3,2022-05-05T06:56:17.941Z,"47 km ENE of Pedro Bay, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-05-05T06:24:17.880Z,33.6746667,-116.6841667,15.65,0.68,ml,39,48,0.01039,0.15,ci,ci40252656,2022-05-05T17:11:52.816Z,"8km SSE of Idyllwild, CA",earthquake,0.18,0.3,0.135,12,reviewed,ci,ci
2022-05-05T06:24:14.290Z,46.19833333333333,-122.18583333333333,3.44,-0.01,ml,6,147,0.04678,0.13,uw,uw61828162,2022-05-05T18:18:10.620Z,"37 km NNE of Amboy, Washington",earthquake,0.41,2.33,0.041294542175930204,4,reviewed,uw,uw
2022-05-05T06:13:08.410Z,35.7105,-117.5768333,9.98,0.79,ml,19,74,0.1064,0.1,ci,ci40252640,2022-05-05T15:30:34.896Z,"13km NE of Ridgecrest, CA",earthquake,0.19,0.5,0.139,5,reviewed,ci,ci
2022-05-05T06:06:25.450Z,38.8079987,-122.8434982,0.67,0.5,md,12,57,0.004218,0.03,nc,nc73729541,2022-05-05T07:36:12.565Z,"8km WNW of The Geysers, CA",earthquake,0.26,0.51,0.36,2,automatic,nc,nc
2022-05-05T06:04:12.690Z,44.34,-115.0825,6.38,2.55,ml,18,78,0.75,0.24,mb,mb80544999,2022-05-07T06:22:16.263Z,"17 km NW of Stanley, Idaho",earthquake,0.52,1.14,0.179,24,reviewed,mb,mb
2022-05-05T06:01:03.340Z,35.3671667,-120.1806667,7.55,2.84,ml,44,41,0.05972,0.25,ci,ci40252632,2022-05-05T15:27:24.630Z,"16km W of Simmler, CA",earthquake,0.28,1.02,0.117,60,reviewed,ci,ci
2022-05-05T05:51:18.270Z,62.304,-152.0075,99,1.1,ml,,,,0.38,ak,ak0225qtgiz8,2022-05-05T05:53:53.569Z,"47 km NW of Skwentna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-05-05T05:46:29.230Z,18.0986666666667,-66.824,9.55,1.85,md,4,203,,0.11,pr,pr71347453,2022-05-05T08:32:42.000Z,"7 km NNE of Yauco, Puerto Rico",earthquake,3.79,10.49,0.11159873587538,4,reviewed,pr,pr
2022-05-05T05:33:07.410Z,46.2065,-122.1795,5.08,0.12,ml,8,137,0.03826,0.14,uw,uw61828147,2022-05-05T18:11:17.780Z,"38 km NNE of Amboy, Washington",earthquake,0.49,1.2,0.14088017509483963,6,reviewed,uw,uw
2022-05-05T05:29:49.650Z,46.19916666666666,-122.17983333333333,4.44,0.05,ml,8,140,0.03305,0.16,uw,uw61828142,2022-05-05T16:29:33.380Z,"38 km NNE of Amboy, Washington",earthquake,0.57,1.26,0.13973319342738982,4,reviewed,uw,uw
2022-05-05T05:10:50.800Z,18.856,-67.3615,20.29,2.97,md,13,222,,0.33,pr,pr71347448,2022-05-05T08:27:45.050Z,"48 km NW of San Antonio, Puerto Rico",earthquake,1.29,25.17,0.0443440208947581,11,reviewed,pr,pr
2022-05-05T05:09:33.750Z,46.19833333333333,-122.17533333333333,5.89,0.28,ml,16,146,0.01088,0.21,uw,uw61828137,2022-05-05T16:26:02.410Z,"38 km NNE of Amboy, Washington",earthquake,0.56,0.8,0.15573705820843942,10,reviewed,uw,uw
2022-05-05T05:09:17.740Z,17.9856666666667,-66.7243333333333,9.52,1.81,md,4,203,,0.05,pr,pr71347443,2022-05-05T08:16:57.910Z,"1 km SW of Tallaboa, Puerto Rico",earthquake,2.17,2.39,0.121484327947266,4,reviewed,pr,pr
2022-05-05T05:06:45.483Z,61.5862,-146.4748,8,2.1,ml,,,,0.89,ak,ak0225qt6xkg,2022-05-05T05:16:06.853Z,"47 km SSE of Nelchina, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-05T05:05:03.190Z,19.2465000152588,-155.398162841797,30.8299999237061,1.99000001,md,39,136,,0.109999999,hv,hv73003357,2022-05-05T05:08:16.420Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.64,0.779999971,1.25999999,15,automatic,hv,hv
2022-05-05T04:56:50.440Z,19.4228333333333,-155.615833333333,-1.95,2.15,md,28,78,,0.26,hv,hv73003347,2022-05-06T23:58:57.390Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.49,0.182700309948028,13,reviewed,hv,hv
2022-05-05T04:49:08.080Z,37.6088333,-121.8246667,0.28,1.1,md,15,77,0.01744,0.1,nc,nc73729531,2022-05-06T00:08:11.316Z,"6km E of Sunol, CA",earthquake,0.24,0.64,0.263,17,reviewed,nc,nc
2022-05-05T04:46:50.670Z,38.8284988,-122.7981644,1.51,0.35,md,9,83,0.01061,0.01,nc,nc73729526,2022-05-05T06:57:14.250Z,"6km W of Cobb, CA",earthquake,0.37,0.95,,1,automatic,nc,nc
2022-05-05T04:46:21.565Z,38.1228,-118.0972,11.9,1.5,ml,15,143.19,0.11,0.0928,nn,nn00838373,2022-05-05T15:51:01.956Z,"29 km S of Mina, Nevada",earthquake,,1.6,0.32,4,reviewed,nn,nn
2022-05-05T04:45:47.500Z,38.8283348,-122.7979965,1.26,1.41,md,14,53,0.01065,0.01,nc,nc73729521,2022-05-05T06:30:12.096Z,"6km W of Cobb, CA",earthquake,0.25,0.7,,1,automatic,nc,nc
2022-05-05T04:45:40.520Z,38.8279991,-122.7973328,1.31,1.62,md,22,35,0.01096,0.02,nc,nc73729516,2022-05-05T06:04:13.087Z,"6km W of Cobb, CA",earthquake,0.2,0.32,0.02,5,automatic,nc,nc
2022-05-05T04:43:14.988Z,-20.3528,-69.7775,36.73,3.4,ml,,88,0.341,0.61,us,us7000h772,2022-05-06T00:24:42.614Z,"41 km ESE of Iquique, Chile",earthquake,3.2,8.5,0.074,24,reviewed,us,us
2022-05-05T04:41:30.266Z,65.4569,-144.7289,0,1.5,ml,,,,0.63,ak,ak0225qssyv0,2022-05-05T04:44:17.356Z,"13 km SSE of Central, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-05T04:40:46.373Z,38.1623,-117.9008,10.8,0.8,ml,15,135.47,0.052,0.1396,nn,nn00838372,2022-05-05T20:01:40.539Z,"31 km SE of Mina, Nevada",earthquake,,1.2,0.52,2,reviewed,nn,nn
2022-05-05T04:27:54.340Z,46.20766666666667,-122.17716666666666,6.39,0.12,ml,10,138,0.01064,0.16,uw,uw61828132,2022-05-05T18:30:24.680Z,"39 km NNE of Amboy, Washington",earthquake,0.63,0.83,0.14743168788102123,8,reviewed,uw,uw
2022-05-05T04:25:55.360Z,47.733,-113.7746667,5.65,-0.69,md,4,208,0.206,0.03,mb,mb80545019,2022-05-05T14:45:44.500Z,"21 km E of Finley Point, Montana",earthquake,1.1,5.11,,1,reviewed,mb,mb
2022-05-05T04:18:50.100Z,37.5231667,-118.7963333,10.35,0.4,md,9,250,0.07165,0.05,nc,nc73729511,2022-05-05T18:12:13.344Z,"11km WSW of Toms Place, CA",earthquake,1.77,1.28,0.099,7,reviewed,nc,nc
2022-05-05T04:06:30.184Z,-14.8531,33.8689,10,3.9,mb,,92,5.504,0.95,us,us7000h76y,2022-05-07T15:11:29.292Z,"72 km SW of Dedza, Malawi",earthquake,10.2,2,0.23,6,reviewed,us,us
2022-05-05T04:03:49.760Z,19.1585,-155.470833333333,32.28,3.14,ml,57,117,,0.13,hv,hv73003322,2022-05-06T01:29:52.018Z,"4 km S of Pāhala, Hawaii",earthquake,0.42,0.51,0.160510984652596,39,reviewed,hv,hv
2022-05-05T04:03:15.600Z,19.3668333333333,-155.42,9.01,1.06,md,36,41,,0.12,hv,hv73003317,2022-05-05T04:19:32.330Z,"19 km NNE of Pāhala, Hawaii",earthquake,0.29,0.54,0.100722274757993,19,reviewed,hv,hv
2022-05-05T04:02:11.732Z,40.7512,105.5576,20.01,4.5,mb,,133,7.107,0.56,us,us7000h76w,2022-05-06T00:15:29.040Z,"154 km W of Bayan Nur, China",earthquake,8.9,4.7,0.084,41,reviewed,us,us
2022-05-05T04:01:54.320Z,37.5888333,-118.8933333,6.41,0.55,md,9,140,0.03858,0.09,nc,nc73729506,2022-05-05T15:42:12.269Z,"9km SE of Mammoth Lakes, CA",earthquake,1.27,1.24,0.264,8,reviewed,nc,nc
2022-05-05T03:56:29.720Z,60.0301666666667,-153.091333333333,2.52,-0.29,ml,4,178,,0.04,av,av91551251,2022-05-05T23:49:56.180Z,"Southern Alaska",earthquake,0.45,1.2,0.133558683666907,4,reviewed,av,av
2022-05-05T03:45:14.130Z,18.0031666666667,-66.7666666666667,13.85,1.82,md,7,181,,0.08,pr,pr71347438,2022-05-05T08:10:46.630Z,"1 km S of Magas Arriba, Puerto Rico",earthquake,0.73,0.38,0.0782389050240802,7,reviewed,pr,pr
2022-05-05T03:43:03.940Z,36.69766667,-97.6705,7.41,1.26,ml,53,71,0.2159576217,0.27,ok,ok2022isvt,2022-05-06T14:56:10.285Z,"10 km W of Lamont, Oklahoma",earthquake,,0.8,0.24,20,reviewed,ok,ok
2022-05-05T03:31:46.360Z,19.3261666666667,-155.144333333333,6.18,2.19,ml,48,102,,0.11,hv,hv73003302,2022-05-05T04:01:29.630Z,"15 km S of Fern Forest, Hawaii",earthquake,0.3,0.43,0.128702877178189,10,reviewed,hv,hv
2022-05-05T03:29:48.528Z,63.9408,-149.986,0.1,1.2,ml,,,,0.64,ak,ak0225qs501w,2022-05-05T03:41:33.237Z,"43 km WSW of Ferry, Alaska",earthquake,,9.8,,,automatic,ak,ak
2022-05-05T03:24:16.092Z,62.8639,-147.5007,250,1.1,ml,,,,0.6,ak,ak0225qs3uyx,2022-05-05T03:41:30.115Z,"81 km NW of Lake Louise, Alaska",earthquake,,8.9,,,automatic,ak,ak
2022-05-05T03:21:36.290Z,35.9026667,-117.7495,9.39,0.58,ml,9,123,0.07237,0.07,ci,ci40252592,2022-05-05T13:02:57.842Z,"15km ESE of Little Lake, CA",earthquake,0.27,0.81,0.197,6,reviewed,ci,ci
2022-05-05T03:16:17.190Z,19.3313333333333,-155.144833333333,6.77,1.98,md,22,109,,0.07,hv,hv73003297,2022-05-06T01:51:49.670Z,"14 km S of Fern Forest, Hawaii",earthquake,0.4,0.81,0.107792537616208,7,reviewed,hv,hv
2022-05-05T03:14:16.330Z,19.3316666666667,-155.146166666667,3.13,2.58,ml,46,100,,0.13,hv,hv73003292,2022-05-06T00:09:11.040Z,"14 km S of Fern Forest, Hawaii",earthquake,0.28,0.72,0.167275462854841,25,reviewed,hv,hv
2022-05-05T03:14:07.430Z,19.3285,-155.142833333333,6.63,1.4,md,21,109,,0.06,hv,hv73003287,2022-05-07T01:25:28.940Z,"15 km S of Fern Forest, Hawaii",earthquake,0.37,0.83,0.0610682318422998,6,reviewed,hv,hv
2022-05-05T03:12:48.641Z,-23.6084,-179.9488,533.2,4.6,mb,,105,5.916,0.43,us,us7000h76q,2022-05-05T23:17:44.040Z,"south of the Fiji Islands",earthquake,12.4,6.4,0.033,270,reviewed,us,us
2022-05-05T03:09:35.710Z,19.3271666666667,-155.1435,4.98,1.99,md,41,103,,0.13,hv,hv73003267,2022-05-07T01:44:33.100Z,"15 km S of Fern Forest, Hawaii",earthquake,0.29,0.7,0.152219813278239,18,reviewed,hv,hv
2022-05-05T03:03:16.850Z,53.8573333333333,-166.7965,6.13,0.71,ml,6,125,,0.11,av,av91551211,2022-05-05T20:48:50.120Z,"17 km WSW of Dutch Harbor, Alaska",earthquake,0.32,0.87,0.210396884107535,6,reviewed,av,av
2022-05-05T02:56:38.570Z,54.1078333333333,-166.006333333333,5.7,-0.99,ml,6,108,,0.13,av,av91057403,2022-05-05T20:39:45.490Z,"15 km W of Akutan, Alaska",earthquake,0.67,1.26,0.272315823733918,6,reviewed,av,av
2022-05-05T02:42:58.450Z,19.4963333333333,-155.662,3.67,1.8,md,16,98,,0.09,hv,hv73003257,2022-05-05T03:50:52.680Z,"21 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.82,0.178247163131735,8,reviewed,hv,hv
2022-05-05T02:42:27.082Z,31.67511743,-104.4129416,6.902807617,3,ml,22,56,0.07515830726,0.3,tx,tx2022istt,2022-05-07T03:10:02.184Z,"55 km S of Whites City, New Mexico",earthquake,0.9978756410000001,1.102838594,0,10,reviewed,tx,tx
2022-05-05T02:34:40.190Z,35.7521667,-117.5453333,7.28,0.41,ml,15,94,0.07632,0.12,ci,ci40252584,2022-05-05T15:05:47.706Z,"13km W of Searles Valley, CA",earthquake,0.33,0.43,0.156,4,reviewed,ci,ci
2022-05-05T02:33:47.179Z,69.6267,-144.219,5.9,2.4,ml,,,,0.78,ak,ak0225qrkf7h,2022-05-05T02:36:59.416Z,"60 km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-05-05T02:19:53.220Z,18.0785,-66.8583333333333,8.78,2.05,md,4,196,,0.17,pr,pr71347433,2022-05-05T06:23:35.920Z,"4 km N of Yauco, Puerto Rico",earthquake,3.71,8.84,0.136586389670125,4,reviewed,pr,pr
2022-05-05T02:18:31.800Z,35.662,-117.4801667,7.12,0.97,ml,27,86,0.07674,0.13,ci,ci40252576,2022-05-05T15:01:28.682Z,"14km SSW of Searles Valley, CA",earthquake,0.18,0.46,0.145,11,reviewed,ci,ci
2022-05-05T02:17:01.350Z,35.8926667,-117.7413333,10.39,0.95,ml,10,124,0.08394,0.14,ci,ci37497501,2022-05-05T14:56:27.499Z,"16km ESE of Little Lake, CA",earthquake,0.45,1.11,0.169,5,reviewed,ci,ci
2022-05-05T02:16:58.430Z,35.904,-117.7503333,9.27,0.93,ml,23,53,0.07099,0.06,ci,ci40252568,2022-05-05T14:52:57.606Z,"14km ESE of Little Lake, CA",earthquake,0.11,0.28,0.166,9,reviewed,ci,ci
2022-05-05T02:14:29.562Z,61.0143,-149.0596,22.6,1.4,ml,,,,0.36,ak,ak0225qrgb8s,2022-05-05T02:19:17.481Z,"9 km NE of Girdwood, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-05-05T01:49:13.719Z,61.7636,-147.643,26.7,1.4,ml,,,,1.28,ak,ak0225qr2ce9,2022-05-05T01:58:12.810Z,"4 km S of Glacier View, Alaska",earthquake,,0.1,,,automatic,ak,ak
2022-05-05T01:46:43.151Z,38.2039,-117.8764,6.6,1.4,ml,15,115.55,0.086,0.1517,nn,nn00838371,2022-05-05T17:58:10.312Z,"29 km SE of Mina, Nevada",earthquake,,2.6,1.14,4,reviewed,nn,nn
2022-05-05T01:44:11.710Z,35.9431667,-117.6901667,4.46,-0.19,ml,6,144,0.03263,0.04,ci,ci37497493,2022-05-05T14:49:29.431Z,"20km E of Little Lake, CA",earthquake,0.24,0.28,0.086,3,reviewed,ci,ci
2022-05-05T01:43:59.750Z,35.5121667,-118.3916667,7.53,0.87,ml,22,66,0.1646,0.15,ci,ci40252552,2022-05-05T14:45:30.791Z,"12km SE of Bodfish, CA",earthquake,0.22,1.69,0.075,7,reviewed,ci,ci
2022-05-05T01:43:15.724Z,39.6341,-120.7277,13.4,0.5,ml,6,147.85,0.048,0.2379,nn,nn00838405,2022-05-05T21:34:41.111Z,"11 km NW of Sierra City, California",earthquake,,2.1,0.12,3,reviewed,nn,nn
2022-05-05T01:39:28.560Z,38.7799988,-122.7641678,3.32,0.65,md,6,141,0.02169,0.01,nc,nc73729491,2022-05-05T03:53:17.179Z,"1km WNW of The Geysers, CA",earthquake,1.17,1,,1,automatic,nc,nc
2022-05-05T01:39:25.110Z,38.7855,-122.7598333,3.63,0.51,md,37,64,0.0151,0.03,nc,nc73729486,2022-05-10T22:29:11.772Z,"1km NNW of The Geysers, CA",earthquake,0.2,0.34,0.139,6,reviewed,nc,nc
2022-05-05T01:32:58.983Z,-30.0146,-72.1111,10,4.1,mwr,,178,0.763,0.75,us,us7000h765,2022-05-05T22:54:52.040Z,"74 km W of Coquimbo, Chile",earthquake,2.5,1.9,0.036,75,reviewed,us,us
2022-05-05T01:27:47.910Z,44.5681667,-114.2981667,-0.04,1.38,ml,8,111,0.262,0.2,mb,mb80545039,2022-05-05T15:14:26.920Z,"8 km NW of Challis, Idaho",earthquake,0.69,2.21,0.235,10,reviewed,mb,mb
